%JahrStadtteil,Bevölkerung Jahr,Bevölkerung Stadtteil,Bevölkerung,Bevölkerung männlich,Bevölkerung weiblich,Bevölkerung männlich (%),Bevölkerung weiblich (%),AKFrom,AKTo,AltersKlasse
2010Durlach,2010,Durlach,2124,853,1271,"0,40160075329567","0,59839924670433",75,84,75-84
2011Durlach,2011,Durlach,2152,905,1247,"0,42053903345725","0,57946096654275",75,84,75-84
2012Durlach,2012,Durlach,2197,916,1281,"0,41693218024579","0,58306781975421",75,84,75-84
2013Durlach,2013,Durlach,2287,962,1325,"0,42063839090512","0,57936160909488",75,84,75-84
2014Durlach,2014,Durlach,2405,1009,1396,"0,41954261954262","0,58045738045738",75,84,75-84
2015Durlach,2015,Durlach,2499,1067,1432,"0,42697078831533","0,57302921168467",75,84,75-84
2016Durlach,2016,Durlach,2596,1095,1501,"0,42180277349769","0,57819722650231",75,84,75-84
2007Grötzingen,2007,Grötzingen,622,242,380,"0,38906752411576","0,61093247588424",75,84,75-84
2008Grötzingen,2008,Grötzingen,629,250,379,"0,39745627980922","0,60254372019078",75,84,75-84
2009Grötzingen,2009,Grötzingen,636,267,369,"0,41981132075472","0,58018867924528",75,84,75-84
2010Grötzingen,2010,Grötzingen,685,297,388,"0,43357664233577","0,56642335766423",75,84,75-84
2011Grötzingen,2011,Grötzingen,702,303,399,"0,43162393162393","0,56837606837607",75,84,75-84
2012Grötzingen,2012,Grötzingen,748,340,408,"0,45454545454545","0,54545454545455",75,84,75-84
2013Grötzingen,2013,Grötzingen,811,368,443,"0,4537607891492","0,5462392108508",75,84,75-84
2014Grötzingen,2014,Grötzingen,836,380,456,"0,45454545454545","0,54545454545455",75,84,75-84
2015Grötzingen,2015,Grötzingen,889,395,494,"0,44431946006749","0,55568053993251",75,84,75-84
2016Grötzingen,2016,Grötzingen,945,425,520,"0,44973544973545","0,55026455026455",75,84,75-84
2007Stupferich,2007,Stupferich,175,65,110,"0,37142857142857","0,62857142857143",75,84,75-84
2008Stupferich,2008,Stupferich,173,66,107,"0,38150289017341","0,61849710982659",75,84,75-84
2009Stupferich,2009,Stupferich,185,77,108,"0,41621621621622","0,58378378378378",75,84,75-84
2010Stupferich,2010,Stupferich,193,85,108,"0,44041450777202","0,55958549222798",75,84,75-84
2011Stupferich,2011,Stupferich,195,93,102,"0,47692307692308","0,52307692307692",75,84,75-84
2012Stupferich,2012,Stupferich,211,104,107,"0,49289099526066","0,50710900473934",75,84,75-84
2013Stupferich,2013,Stupferich,217,110,107,"0,50691244239631","0,49308755760369",75,84,75-84
2014Stupferich,2014,Stupferich,228,114,114,"0,5","0,5",75,84,75-84
2015Stupferich,2015,Stupferich,253,119,134,"0,4703557312253","0,5296442687747",75,84,75-84
2016Stupferich,2016,Stupferich,260,119,141,"0,45769230769231","0,54230769230769",75,84,75-84
2007Hohenwettersbach,2007,Hohenwettersbach,126,56,70,"0,44444444444444","0,55555555555556",75,84,75-84
2008Hohenwettersbach,2008,Hohenwettersbach,130,57,73,"0,43846153846154","0,56153846153846",75,84,75-84
2009Hohenwettersbach,2009,Hohenwettersbach,126,55,71,"0,43650793650794","0,56349206349206",75,84,75-84
2010Hohenwettersbach,2010,Hohenwettersbach,131,60,71,"0,45801526717557","0,54198473282443",75,84,75-84
2011Hohenwettersbach,2011,Hohenwettersbach,132,59,73,"0,4469696969697","0,5530303030303",75,84,75-84
2012Hohenwettersbach,2012,Hohenwettersbach,151,70,81,"0,4635761589404","0,5364238410596",75,84,75-84
2013Hohenwettersbach,2013,Hohenwettersbach,151,69,82,"0,45695364238411","0,54304635761589",75,84,75-84
2014Hohenwettersbach,2014,Hohenwettersbach,160,73,87,"0,45625","0,54375",75,84,75-84
2015Hohenwettersbach,2015,Hohenwettersbach,161,79,82,"0,49068322981366","0,50931677018634",75,84,75-84
2016Hohenwettersbach,2016,Hohenwettersbach,194,97,97,"0,5","0,5",75,84,75-84
2007Wolfartsweier,2007,Wolfartsweier,167,55,112,"0,32934131736527","0,67065868263473",75,84,75-84
2008Wolfartsweier,2008,Wolfartsweier,178,66,112,"0,37078651685393","0,62921348314607",75,84,75-84
2009Wolfartsweier,2009,Wolfartsweier,180,69,111,"0,38333333333333","0,61666666666667",75,84,75-84
2010Wolfartsweier,2010,Wolfartsweier,195,78,117,"0,4","0,6",75,84,75-84
2011Wolfartsweier,2011,Wolfartsweier,200,85,115,"0,425","0,575",75,84,75-84
2012Wolfartsweier,2012,Wolfartsweier,200,93,107,"0,465","0,535",75,84,75-84
2013Wolfartsweier,2013,Wolfartsweier,222,106,116,"0,47747747747748","0,52252252252252",75,84,75-84
2014Wolfartsweier,2014,Wolfartsweier,242,115,127,"0,47520661157025","0,52479338842975",75,84,75-84
2015Wolfartsweier,2015,Wolfartsweier,249,120,129,"0,48192771084337","0,51807228915663",75,84,75-84
2016Wolfartsweier,2016,Wolfartsweier,274,134,140,"0,48905109489051","0,51094890510949",75,84,75-84
2007Grünwettersbach,2007,Grünwettersbach,300,125,175,"0,41666666666667","0,58333333333333",75,84,75-84
2008Grünwettersbach,2008,Grünwettersbach,301,126,175,"0,41860465116279","0,58139534883721",75,84,75-84
2009Grünwettersbach,2009,Grünwettersbach,319,141,178,"0,44200626959248","0,55799373040752",75,84,75-84
2010Grünwettersbach,2010,Grünwettersbach,334,148,186,"0,44311377245509","0,55688622754491",75,84,75-84
2011Grünwettersbach,2011,Grünwettersbach,356,155,201,"0,43539325842697","0,56460674157303",75,84,75-84
2012Grünwettersbach,2012,Grünwettersbach,358,157,201,"0,43854748603352","0,56145251396648",75,84,75-84
2013Grünwettersbach,2013,Grünwettersbach,376,169,207,"0,44946808510638","0,55053191489362",75,84,75-84
2014Grünwettersbach,2014,Grünwettersbach,407,183,224,"0,44963144963145","0,55036855036855",75,84,75-84
2015Grünwettersbach,2015,Grünwettersbach,425,193,232,"0,45411764705882","0,54588235294118",75,84,75-84
2016Grünwettersbach,2016,Grünwettersbach,440,195,245,"0,44318181818182","0,55681818181818",75,84,75-84
2007Palmbach,2007,Palmbach,87,41,46,"0,47126436781609","0,52873563218391",75,84,75-84
2008Palmbach,2008,Palmbach,85,41,44,"0,48235294117647","0,51764705882353",75,84,75-84
2009Palmbach,2009,Palmbach,87,45,42,"0,51724137931034","0,48275862068966",75,84,75-84
2010Palmbach,2010,Palmbach,102,53,49,"0,51960784313725","0,48039215686275",75,84,75-84
2011Palmbach,2011,Palmbach,101,56,45,"0,55445544554455","0,44554455445545",75,84,75-84
2012Palmbach,2012,Palmbach,105,55,50,"0,52380952380952","0,47619047619048",75,84,75-84
2013Palmbach,2013,Palmbach,103,54,49,"0,52427184466019","0,47572815533981",75,84,75-84
2014Palmbach,2014,Palmbach,111,53,58,"0,47747747747748","0,52252252252252",75,84,75-84
2015Palmbach,2015,Palmbach,115,60,55,"0,52173913043478","0,47826086956522",75,84,75-84
2016Palmbach,2016,Palmbach,135,63,72,"0,46666666666667","0,53333333333333",75,84,75-84
2007Neureut,2007,Neureut,1142,455,687,"0,3984238178634","0,6015761821366",75,84,75-84
2008Neureut,2008,Neureut,1155,475,680,"0,41125541125541","0,58874458874459",75,84,75-84
2009Neureut,2009,Neureut,1167,486,681,"0,41645244215938","0,58354755784062",75,84,75-84
2010Neureut,2010,Neureut,1205,510,695,"0,42323651452282","0,57676348547718",75,84,75-84
2011Neureut,2011,Neureut,1277,549,728,"0,42991386061081","0,57008613938919",75,84,75-84
2012Neureut,2012,Neureut,1363,577,786,"0,42333088774762","0,57666911225238",75,84,75-84
2013Neureut,2013,Neureut,1420,626,794,"0,44084507042254","0,55915492957746",75,84,75-84
2014Neureut,2014,Neureut,1465,642,823,"0,4382252559727","0,5617747440273",75,84,75-84
2015Neureut,2015,Neureut,1516,678,838,"0,44722955145119","0,55277044854881",75,84,75-84
2016Neureut,2016,Neureut,1553,701,852,"0,45138441725692","0,54861558274308",75,84,75-84
2007Nordstadt,2007,Nordstadt,269,99,170,"0,36802973977695","0,63197026022305",75,84,75-84
2008Nordstadt,2008,Nordstadt,299,110,189,"0,36789297658863","0,63210702341137",75,84,75-84
2009Nordstadt,2009,Nordstadt,303,123,180,"0,40594059405941","0,59405940594059",75,84,75-84
2010Nordstadt,2010,Nordstadt,343,145,198,"0,42274052478134","0,57725947521866",75,84,75-84
2011Nordstadt,2011,Nordstadt,362,159,203,"0,43922651933702","0,56077348066298",75,84,75-84
2012Nordstadt,2012,Nordstadt,385,167,218,"0,43376623376623","0,56623376623377",75,84,75-84
2013Nordstadt,2013,Nordstadt,405,171,234,"0,42222222222222","0,57777777777778",75,84,75-84
2014Nordstadt,2014,Nordstadt,438,179,259,"0,40867579908676","0,59132420091324",75,84,75-84
2015Nordstadt,2015,Nordstadt,464,197,267,"0,42456896551724","0,57543103448276",75,84,75-84
2016Nordstadt,2016,Nordstadt,503,203,300,"0,40357852882704","0,59642147117296",75,84,75-84
2007Innenstadt-Ost,2007,Innenstadt-Ost,116,20,96,"0,17241379310345","0,82758620689655",85,0,85-
2008Innenstadt-Ost,2008,Innenstadt-Ost,114,23,91,"0,20175438596491","0,79824561403509",85,0,85-
2009Innenstadt-Ost,2009,Innenstadt-Ost,110,23,87,"0,20909090909091","0,79090909090909",85,0,85-
2010Innenstadt-Ost,2010,Innenstadt-Ost,109,27,82,"0,24770642201835","0,75229357798165",85,0,85-
2011Innenstadt-Ost,2011,Innenstadt-Ost,114,25,89,"0,21929824561404","0,78070175438596",85,0,85-
2012Innenstadt-Ost,2012,Innenstadt-Ost,112,20,92,"0,17857142857143","0,82142857142857",85,0,85-
2013Innenstadt-Ost,2013,Innenstadt-Ost,116,22,94,"0,18965517241379","0,81034482758621",85,0,85-
2014Innenstadt-Ost,2014,Innenstadt-Ost,123,31,92,"0,2520325203252","0,7479674796748",85,0,85-
2015Innenstadt-Ost,2015,Innenstadt-Ost,126,34,92,"0,26984126984127","0,73015873015873",85,0,85-
2016Innenstadt-Ost,2016,Innenstadt-Ost,132,32,100,"0,24242424242424","0,75757575757576",85,0,85-
2007Innenstadt-West,2007,Innenstadt-West,264,47,217,"0,1780303030303","0,8219696969697",85,0,85-
2008Innenstadt-West,2008,Innenstadt-West,262,55,207,"0,20992366412214","0,79007633587786",85,0,85-
2009Innenstadt-West,2009,Innenstadt-West,276,59,217,"0,21376811594203","0,78623188405797",85,0,85-
2010Innenstadt-West,2010,Innenstadt-West,247,45,202,"0,18218623481781","0,81781376518219",85,0,85-
2011Innenstadt-West,2011,Innenstadt-West,240,46,194,"0,19166666666667","0,80833333333333",85,0,85-
2012Innenstadt-West,2012,Innenstadt-West,236,45,191,"0,19067796610169","0,80932203389831",85,0,85-
2013Innenstadt-West,2013,Innenstadt-West,239,46,193,"0,19246861924686","0,80753138075314",85,0,85-
2014Innenstadt-West,2014,Innenstadt-West,229,44,185,"0,19213973799127","0,80786026200873",85,0,85-
2015Innenstadt-West,2015,Innenstadt-West,242,49,193,"0,20247933884298","0,79752066115702",85,0,85-
2016Innenstadt-West,2016,Innenstadt-West,209,53,156,"0,25358851674641","0,74641148325359",85,0,85-
2007Südstadt,2007,Südstadt,287,60,227,"0,20905923344948","0,79094076655052",85,0,85-
2008Südstadt,2008,Südstadt,295,63,232,"0,2135593220339","0,7864406779661",85,0,85-
2009Südstadt,2009,Südstadt,290,61,229,"0,21034482758621","0,78965517241379",85,0,85-
